Algorithm,Enemy,Run,Generation,Mean Fitness,Max Fitness,Best Solution
A,6,1,1,-1.6852589716513922,21.906249799193237,"[ 4.05182864e-01  2.81749490e-01  4.91227810e-01  5.81553617e-01
 -2.41198454e-01  7.10927304e-04 -4.13178180e-01 -1.32708151e-01
 -6.43217449e-01 -1.02460425e-01 -1.60028403e-01 -8.85883233e-01
 -5.76846636e-01  1.90893028e-02 -8.90067386e-01 -1.33474464e-02
 -9.51494128e-01  7.16199006e-01  5.72587858e-01 -1.74281459e-01
 -9.21375720e-01 -2.26915500e-01 -3.54894346e-02  7.03974436e-01
 -9.16654199e-01  9.34712669e-01 -5.82217932e-01 -5.09640919e-01
 -9.50630923e-01  5.65837355e-01 -6.13372006e-01  6.44685444e-01
  5.59522111e-01 -4.06928837e-01 -3.01547511e-01 -3.85758610e-01
  3.02376644e-01  3.03990281e-01 -6.20185778e-01  4.37755961e-01
 -2.07998067e-01  5.36440059e-01  8.67233038e-01  9.86318982e-02
  9.55190726e-02 -6.28359249e-01  2.02726857e-01 -7.08012898e-01
  2.89186314e-01 -8.31723364e-02 -1.83427760e-01 -6.45818472e-01
 -3.53919468e-01  6.50094646e-01  8.76884707e-01 -8.99747135e-01
 -3.14539783e-01 -9.15863715e-01  1.07456463e-01  3.10509662e-01
  7.90951212e-01  4.43718663e-01  9.29646251e-01 -2.06246419e-01
  6.16895840e-01  3.12957215e-01 -7.42545697e-01 -3.15861131e-01
 -9.10317250e-01 -4.30229934e-01 -3.51949136e-01 -1.00000000e+00
 -6.99299748e-01 -2.80761013e-01  8.86151675e-01 -8.50423671e-01
  3.02542807e-01  9.33937029e-01  7.22956289e-01  8.20629437e-02
 -3.87484647e-01  5.28476889e-01  6.45069605e-01  2.65049734e-01
  8.37853067e-01  9.77301396e-01  1.14850018e-03  1.82485812e-01
  5.80125515e-01  4.30860655e-02  6.34144142e-01 -1.35367533e-01
 -6.50132874e-01  1.58811262e-01  5.75555482e-01 -6.19520232e-01
 -8.80383049e-01  7.81316911e-01 -8.36094759e-01  4.65299122e-01
 -6.86114547e-01  7.50264959e-01  8.26082934e-01  3.60548397e-01
 -6.44485391e-01 -6.27230928e-01  1.63718509e-01 -9.08271739e-01
  4.08081975e-01  1.10267574e-01 -7.08920937e-01 -6.49374740e-01
 -1.78801157e-01  3.15949151e-01 -3.89132416e-01  1.53089980e-01
  7.90113406e-02 -1.68577382e-01  4.56631021e-01  9.83619903e-01
  1.88144309e-01 -5.66191912e-01 -6.97889333e-01  1.39035437e-01
  8.65133417e-01  4.79162354e-01  5.00841231e-01 -3.44491044e-01
 -4.75627798e-01 -8.29628756e-02 -3.80863971e-03 -8.01639069e-01
 -7.57114769e-01  8.99805832e-01 -1.40952972e-01 -2.11773233e-01
 -3.04355305e-01 -5.16802342e-01 -8.21417754e-01 -1.19732717e-02
 -9.45094904e-01 -1.93922484e-01 -5.58697881e-01  4.20218237e-02
 -7.92201594e-01  5.22205338e-01 -9.89281391e-01  1.00000000e+00
  4.14959950e-01  7.02544774e-01  5.25323993e-01 -3.67840563e-01
 -1.93200560e-01 -3.13194615e-01 -8.50654140e-01 -2.67214667e-01
  2.46741520e-01  5.63781826e-01 -7.38252160e-01  3.83311304e-01
  8.43977823e-01 -5.79703322e-01 -7.83388877e-01  2.97494396e-01
 -9.80344895e-01 -3.72151856e-02  9.64180635e-01  8.14252569e-01
 -6.81896360e-02  9.65486056e-01  7.06791467e-01 -9.41822773e-01
  6.32382126e-01 -5.54774175e-01 -4.36728413e-01 -6.02736772e-01
  3.66416619e-01  7.54612381e-01  6.82464900e-01  5.54434218e-01
 -6.87275717e-01  4.25916351e-01 -1.35703128e-02 -6.33662094e-01
 -1.03623248e-01  8.68194338e-01  2.85130399e-01  8.62173707e-01
 -7.81972769e-01 -8.37636589e-01  1.16817249e-02  1.69639789e-01
 -4.96401882e-01 -2.46012342e-01  1.43744542e-01 -1.11534092e-01
 -8.56976954e-01  8.07727075e-01 -3.30977423e-01  8.14744967e-01
  9.53431798e-02 -7.00045952e-01  1.28925837e-01  2.93931368e-01
 -2.37029211e-01 -4.61891489e-02  7.78084235e-01  7.63413082e-01
 -9.90780128e-01 -3.43841564e-01 -2.03736085e-01  1.54706802e-01
 -8.36262265e-02 -5.67862556e-01 -4.78746973e-01  5.63935126e-01
 -1.61330639e-01 -5.90505432e-01  1.18712736e-01 -6.36171413e-01
  9.69682398e-01  6.79044111e-01  3.22685358e-01  8.41683765e-01
  5.02750172e-01  5.34025060e-01 -7.48990379e-01 -7.40168651e-01
 -1.33297586e-01  9.99197140e-02 -3.83118067e-01  3.54607919e-01
 -6.80022425e-01  8.23098097e-01 -4.89471484e-01  5.77851767e-01
 -7.98301477e-02  3.92749454e-01 -1.85614369e-01  7.25919247e-01
  4.18777644e-01  6.46431301e-01 -2.87235210e-01 -6.47226027e-01
 -8.84544082e-01 -7.73317631e-01  1.17742587e-01  6.44524605e-01
  6.58137844e-01 -3.36267896e-01  1.18086358e-01  8.77253082e-01
  8.30487843e-01 -4.09782280e-01  9.03952842e-01 -7.63882200e-01
 -8.29300664e-01 -1.24695271e-01 -8.16513755e-01 -2.48682121e-01
  5.99428872e-01  2.00437222e-01  8.53947142e-01  7.96108579e-01
 -4.06165337e-01 -2.62452392e-01  2.75407715e-01  5.18238191e-01
  2.54515353e-01  4.67661276e-01  7.78261071e-01 -9.36954386e-01
  6.82419243e-01  4.02168239e-01  7.20279387e-01 -5.04071461e-01
  3.54683692e-01  3.26292498e-01  8.70764347e-02  1.14411821e-01
 -3.76694167e-01 -1.59128211e-01  8.62441841e-01  6.87704116e-01
 -8.78675815e-02 -5.45701822e-01  3.84510779e-01  3.15152503e-01
  3.01946934e-01 -1.93935331e-01 -3.58290915e-01 -3.13728893e-01
  1.00000000e+00  9.37532079e-01  8.59927152e-01]"
A,6,1,2,3.0726743527706355,57.33703951986406,"[ 4.05182864e-01  2.81749490e-01  4.91227810e-01  5.81553617e-01
 -2.41198454e-01  7.10927304e-04 -4.13178180e-01 -1.32708151e-01
 -6.43217449e-01 -1.02460425e-01 -1.60028403e-01 -8.85883233e-01
 -5.76846636e-01  1.90893028e-02 -8.90067386e-01 -1.33474464e-02
 -9.51494128e-01  7.16199006e-01  5.72587858e-01 -1.74281459e-01
 -9.21375720e-01 -2.26915500e-01 -3.54894346e-02  7.03974436e-01
 -9.16654199e-01  9.34712669e-01 -5.82217932e-01 -5.09640919e-01
 -9.50630923e-01  5.65837355e-01 -6.13372006e-01  6.44685444e-01
  5.59522111e-01 -4.06928837e-01 -3.01547511e-01 -3.85758610e-01
  3.02376644e-01  3.03990281e-01 -6.20185778e-01  4.37755961e-01
 -2.07998067e-01  5.36440059e-01  8.67233038e-01  9.86318982e-02
  9.55190726e-02 -6.28359249e-01  2.02726857e-01 -7.08012898e-01
  2.89186314e-01 -8.31723364e-02 -1.83427760e-01 -6.45818472e-01
 -3.53919468e-01  6.50094646e-01  8.76884707e-01 -8.99747135e-01
 -3.14539783e-01 -9.15863715e-01  1.07456463e-01  3.10509662e-01
  7.90951212e-01  4.43718663e-01  9.29646251e-01 -2.06246419e-01
  6.16895840e-01  3.12957215e-01 -7.42545697e-01 -3.15861131e-01
 -9.10317250e-01 -4.30229934e-01 -3.51949136e-01 -1.00000000e+00
 -6.99299748e-01 -2.80761013e-01  8.86151675e-01 -8.50423671e-01
  3.02542807e-01  9.33937029e-01  7.22956289e-01  8.20629437e-02
 -3.87484647e-01  5.28476889e-01  6.45069605e-01  2.65049734e-01
  8.37853067e-01  9.77301396e-01  1.14850018e-03  1.82485812e-01
  5.80125515e-01  4.30860655e-02  6.34144142e-01 -1.35367533e-01
 -6.50132874e-01  1.58811262e-01  5.75555482e-01 -6.19520232e-01
 -8.80383049e-01  7.81316911e-01 -8.36094759e-01  4.65299122e-01
 -6.86114547e-01  7.50264959e-01  8.26082934e-01  3.60548397e-01
 -6.44485391e-01 -6.27230928e-01  1.63718509e-01 -9.08271739e-01
  4.08081975e-01  1.10267574e-01 -7.08920937e-01 -6.49374740e-01
 -1.78801157e-01  3.15949151e-01 -3.89132416e-01  1.53089980e-01
  7.90113406e-02 -1.68577382e-01  4.56631021e-01  9.83619903e-01
  1.88144309e-01 -5.66191912e-01 -6.97889333e-01  1.39035437e-01
  8.65133417e-01  4.79162354e-01  5.00841231e-01 -3.44491044e-01
 -4.75627798e-01 -8.29628756e-02 -3.80863971e-03 -8.01639069e-01
 -7.57114769e-01  8.99805832e-01 -1.40952972e-01 -2.11773233e-01
 -3.04355305e-01 -5.16802342e-01 -8.21417754e-01 -1.19732717e-02
 -9.45094904e-01 -1.93922484e-01 -5.58697881e-01  4.20218237e-02
 -7.92201594e-01  5.22205338e-01 -9.89281391e-01  1.00000000e+00
  4.14959950e-01  7.02544774e-01  5.25323993e-01 -3.67840563e-01
 -1.93200560e-01 -3.13194615e-01 -8.50654140e-01 -2.67214667e-01
  2.46741520e-01  5.63781826e-01 -7.38252160e-01  3.83311304e-01
  8.43977823e-01 -5.79703322e-01 -7.83388877e-01  2.97494396e-01
 -9.80344895e-01 -3.72151856e-02  9.64180635e-01  8.14252569e-01
 -6.81896360e-02  9.65486056e-01  7.06791467e-01 -9.41822773e-01
  6.32382126e-01 -5.54774175e-01 -4.36728413e-01 -6.02736772e-01
  3.66416619e-01  7.54612381e-01  6.82464900e-01  5.54434218e-01
 -6.87275717e-01  4.25916351e-01 -1.35703128e-02 -6.33662094e-01
 -1.03623248e-01  8.68194338e-01  2.85130399e-01  8.62173707e-01
 -7.81972769e-01 -8.37636589e-01  1.16817249e-02  1.69639789e-01
 -4.96401882e-01 -2.46012342e-01  1.43744542e-01 -1.11534092e-01
 -8.56976954e-01  8.07727075e-01 -3.30977423e-01  8.14744967e-01
  9.53431798e-02 -7.00045952e-01  1.28925837e-01  2.93931368e-01
 -2.37029211e-01 -4.61891489e-02  7.78084235e-01  7.63413082e-01
 -9.90780128e-01 -3.43841564e-01 -2.03736085e-01  1.54706802e-01
 -8.36262265e-02 -5.67862556e-01 -4.78746973e-01  5.63935126e-01
 -1.61330639e-01 -5.90505432e-01  1.18712736e-01 -6.36171413e-01
  9.69682398e-01  6.79044111e-01  3.22685358e-01  8.41683765e-01
  5.02750172e-01  5.34025060e-01 -7.48990379e-01 -7.40168651e-01
 -1.33297586e-01  9.99197140e-02 -3.83118067e-01  3.54607919e-01
 -6.80022425e-01  8.23098097e-01 -4.89471484e-01  5.77851767e-01
 -7.98301477e-02  3.92749454e-01 -1.85614369e-01  7.25919247e-01
  4.18777644e-01  6.46431301e-01 -2.87235210e-01 -6.47226027e-01
 -8.84544082e-01 -7.73317631e-01  1.17742587e-01  6.44524605e-01
  6.58137844e-01 -3.36267896e-01  1.18086358e-01  8.77253082e-01
  8.30487843e-01 -4.09782280e-01  9.03952842e-01 -7.63882200e-01
 -8.29300664e-01 -1.24695271e-01 -8.16513755e-01 -2.48682121e-01
  5.99428872e-01  2.00437222e-01  8.53947142e-01  7.96108579e-01
 -4.06165337e-01 -2.62452392e-01  2.75407715e-01  5.18238191e-01
  2.54515353e-01  4.67661276e-01  7.78261071e-01 -9.36954386e-01
  6.82419243e-01  4.02168239e-01  7.20279387e-01 -5.04071461e-01
  3.54683692e-01  3.26292498e-01  8.70764347e-02  1.14411821e-01
 -3.76694167e-01 -1.59128211e-01  8.62441841e-01  6.87704116e-01
 -8.78675815e-02 -5.45701822e-01  3.84510779e-01  3.15152503e-01
  3.01946934e-01 -1.93935331e-01 -3.58290915e-01 -3.13728893e-01
  1.00000000e+00  9.37532079e-01  8.59927152e-01]"
A,6,1,3,8.459742628560914,57.33703951986406,"[ 4.05182864e-01  2.81749490e-01  4.91227810e-01  5.81553617e-01
 -2.41198454e-01  7.10927304e-04 -4.13178180e-01 -1.32708151e-01
 -6.43217449e-01 -1.02460425e-01 -1.60028403e-01 -8.85883233e-01
 -5.76846636e-01  1.90893028e-02 -8.90067386e-01 -1.33474464e-02
 -9.51494128e-01  7.16199006e-01  5.72587858e-01 -1.74281459e-01
 -9.21375720e-01 -2.26915500e-01 -3.54894346e-02  7.03974436e-01
 -9.16654199e-01  9.34712669e-01 -5.82217932e-01 -5.09640919e-01
 -9.50630923e-01  5.65837355e-01 -6.13372006e-01  6.44685444e-01
  5.59522111e-01 -4.06928837e-01 -3.01547511e-01 -3.85758610e-01
  3.02376644e-01  3.03990281e-01 -6.20185778e-01  4.37755961e-01
 -2.07998067e-01  5.36440059e-01  8.67233038e-01  9.86318982e-02
  9.55190726e-02 -6.28359249e-01  2.02726857e-01 -7.08012898e-01
  2.89186314e-01 -8.31723364e-02 -1.83427760e-01 -6.45818472e-01
 -3.53919468e-01  6.50094646e-01  8.76884707e-01 -8.99747135e-01
 -3.14539783e-01 -9.15863715e-01  1.07456463e-01  3.10509662e-01
  7.90951212e-01  4.43718663e-01  9.29646251e-01 -2.06246419e-01
  6.16895840e-01  3.12957215e-01 -7.42545697e-01 -3.15861131e-01
 -9.10317250e-01 -4.30229934e-01 -3.51949136e-01 -1.00000000e+00
 -6.99299748e-01 -2.80761013e-01  8.86151675e-01 -8.50423671e-01
  3.02542807e-01  9.33937029e-01  7.22956289e-01  8.20629437e-02
 -3.87484647e-01  5.28476889e-01  6.45069605e-01  2.65049734e-01
  8.37853067e-01  9.77301396e-01  1.14850018e-03  1.82485812e-01
  5.80125515e-01  4.30860655e-02  6.34144142e-01 -1.35367533e-01
 -6.50132874e-01  1.58811262e-01  5.75555482e-01 -6.19520232e-01
 -8.80383049e-01  7.81316911e-01 -8.36094759e-01  4.65299122e-01
 -6.86114547e-01  7.50264959e-01  8.26082934e-01  3.60548397e-01
 -6.44485391e-01 -6.27230928e-01  1.63718509e-01 -9.08271739e-01
  4.08081975e-01  1.10267574e-01 -7.08920937e-01 -6.49374740e-01
 -1.78801157e-01  3.15949151e-01 -3.89132416e-01  1.53089980e-01
  7.90113406e-02 -1.68577382e-01  4.56631021e-01  9.83619903e-01
  1.88144309e-01 -5.66191912e-01 -6.97889333e-01  1.39035437e-01
  8.65133417e-01  4.79162354e-01  5.00841231e-01 -3.44491044e-01
 -4.75627798e-01 -8.29628756e-02 -3.80863971e-03 -8.01639069e-01
 -7.57114769e-01  8.99805832e-01 -1.40952972e-01 -2.11773233e-01
 -3.04355305e-01 -5.16802342e-01 -8.21417754e-01 -1.19732717e-02
 -9.45094904e-01 -1.93922484e-01 -5.58697881e-01  4.20218237e-02
 -7.92201594e-01  5.22205338e-01 -9.89281391e-01  1.00000000e+00
  4.14959950e-01  7.02544774e-01  5.25323993e-01 -3.67840563e-01
 -1.93200560e-01 -3.13194615e-01 -8.50654140e-01 -2.67214667e-01
  2.46741520e-01  5.63781826e-01 -7.38252160e-01  3.83311304e-01
  8.43977823e-01 -5.79703322e-01 -7.83388877e-01  2.97494396e-01
 -9.80344895e-01 -3.72151856e-02  9.64180635e-01  8.14252569e-01
 -6.81896360e-02  9.65486056e-01  7.06791467e-01 -9.41822773e-01
  6.32382126e-01 -5.54774175e-01 -4.36728413e-01 -6.02736772e-01
  3.66416619e-01  7.54612381e-01  6.82464900e-01  5.54434218e-01
 -6.87275717e-01  4.25916351e-01 -1.35703128e-02 -6.33662094e-01
 -1.03623248e-01  8.68194338e-01  2.85130399e-01  8.62173707e-01
 -7.81972769e-01 -8.37636589e-01  1.16817249e-02  1.69639789e-01
 -4.96401882e-01 -2.46012342e-01  1.43744542e-01 -1.11534092e-01
 -8.56976954e-01  8.07727075e-01 -3.30977423e-01  8.14744967e-01
  9.53431798e-02 -7.00045952e-01  1.28925837e-01  2.93931368e-01
 -2.37029211e-01 -4.61891489e-02  7.78084235e-01  7.63413082e-01
 -9.90780128e-01 -3.43841564e-01 -2.03736085e-01  1.54706802e-01
 -8.36262265e-02 -5.67862556e-01 -4.78746973e-01  5.63935126e-01
 -1.61330639e-01 -5.90505432e-01  1.18712736e-01 -6.36171413e-01
  9.69682398e-01  6.79044111e-01  3.22685358e-01  8.41683765e-01
  5.02750172e-01  5.34025060e-01 -7.48990379e-01 -7.40168651e-01
 -1.33297586e-01  9.99197140e-02 -3.83118067e-01  3.54607919e-01
 -6.80022425e-01  8.23098097e-01 -4.89471484e-01  5.77851767e-01
 -7.98301477e-02  3.92749454e-01 -1.85614369e-01  7.25919247e-01
  4.18777644e-01  6.46431301e-01 -2.87235210e-01 -6.47226027e-01
 -8.84544082e-01 -7.73317631e-01  1.17742587e-01  6.44524605e-01
  6.58137844e-01 -3.36267896e-01  1.18086358e-01  8.77253082e-01
  8.30487843e-01 -4.09782280e-01  9.03952842e-01 -7.63882200e-01
 -8.29300664e-01 -1.24695271e-01 -8.16513755e-01 -2.48682121e-01
  5.99428872e-01  2.00437222e-01  8.53947142e-01  7.96108579e-01
 -4.06165337e-01 -2.62452392e-01  2.75407715e-01  5.18238191e-01
  2.54515353e-01  4.67661276e-01  7.78261071e-01 -9.36954386e-01
  6.82419243e-01  4.02168239e-01  7.20279387e-01 -5.04071461e-01
  3.54683692e-01  3.26292498e-01  8.70764347e-02  1.14411821e-01
 -3.76694167e-01 -1.59128211e-01  8.62441841e-01  6.87704116e-01
 -8.78675815e-02 -5.45701822e-01  3.84510779e-01  3.15152503e-01
  3.01946934e-01 -1.93935331e-01 -3.58290915e-01 -3.13728893e-01
  1.00000000e+00  9.37532079e-01  8.59927152e-01]"
A,6,1,4,12.591923562941355,57.33703951986406,"[ 4.05182864e-01  2.81749490e-01  4.91227810e-01  5.81553617e-01
 -2.41198454e-01  7.10927304e-04 -4.13178180e-01 -1.32708151e-01
 -6.43217449e-01 -1.02460425e-01 -1.60028403e-01 -8.85883233e-01
 -5.76846636e-01  1.90893028e-02 -8.90067386e-01 -1.33474464e-02
 -9.51494128e-01  7.16199006e-01  5.72587858e-01 -1.74281459e-01
 -9.21375720e-01 -2.26915500e-01 -3.54894346e-02  7.03974436e-01
 -9.16654199e-01  9.34712669e-01 -5.82217932e-01 -5.09640919e-01
 -9.50630923e-01  5.65837355e-01 -6.13372006e-01  6.44685444e-01
  5.59522111e-01 -4.06928837e-01 -3.01547511e-01 -3.85758610e-01
  3.02376644e-01  3.03990281e-01 -6.20185778e-01  4.37755961e-01
 -2.07998067e-01  5.36440059e-01  8.67233038e-01  9.86318982e-02
  9.55190726e-02 -6.28359249e-01  2.02726857e-01 -7.08012898e-01
  2.89186314e-01 -8.31723364e-02 -1.83427760e-01 -6.45818472e-01
 -3.53919468e-01  6.50094646e-01  8.76884707e-01 -8.99747135e-01
 -3.14539783e-01 -9.15863715e-01  1.07456463e-01  3.10509662e-01
  7.90951212e-01  4.43718663e-01  9.29646251e-01 -2.06246419e-01
  6.16895840e-01  3.12957215e-01 -7.42545697e-01 -3.15861131e-01
 -9.10317250e-01 -4.30229934e-01 -3.51949136e-01 -1.00000000e+00
 -6.99299748e-01 -2.80761013e-01  8.86151675e-01 -8.50423671e-01
  3.02542807e-01  9.33937029e-01  7.22956289e-01  8.20629437e-02
 -3.87484647e-01  5.28476889e-01  6.45069605e-01  2.65049734e-01
  8.37853067e-01  9.77301396e-01  1.14850018e-03  1.82485812e-01
  5.80125515e-01  4.30860655e-02  6.34144142e-01 -1.35367533e-01
 -6.50132874e-01  1.58811262e-01  5.75555482e-01 -6.19520232e-01
 -8.80383049e-01  7.81316911e-01 -8.36094759e-01  4.65299122e-01
 -6.86114547e-01  7.50264959e-01  8.26082934e-01  3.60548397e-01
 -6.44485391e-01 -6.27230928e-01  1.63718509e-01 -9.08271739e-01
  4.08081975e-01  1.10267574e-01 -7.08920937e-01 -6.49374740e-01
 -1.78801157e-01  3.15949151e-01 -3.89132416e-01  1.53089980e-01
  7.90113406e-02 -1.68577382e-01  4.56631021e-01  9.83619903e-01
  1.88144309e-01 -5.66191912e-01 -6.97889333e-01  1.39035437e-01
  8.65133417e-01  4.79162354e-01  5.00841231e-01 -3.44491044e-01
 -4.75627798e-01 -8.29628756e-02 -3.80863971e-03 -8.01639069e-01
 -7.57114769e-01  8.99805832e-01 -1.40952972e-01 -2.11773233e-01
 -3.04355305e-01 -5.16802342e-01 -8.21417754e-01 -1.19732717e-02
 -9.45094904e-01 -1.93922484e-01 -5.58697881e-01  4.20218237e-02
 -7.92201594e-01  5.22205338e-01 -9.89281391e-01  1.00000000e+00
  4.14959950e-01  7.02544774e-01  5.25323993e-01 -3.67840563e-01
 -1.93200560e-01 -3.13194615e-01 -8.50654140e-01 -2.67214667e-01
  2.46741520e-01  5.63781826e-01 -7.38252160e-01  3.83311304e-01
  8.43977823e-01 -5.79703322e-01 -7.83388877e-01  2.97494396e-01
 -9.80344895e-01 -3.72151856e-02  9.64180635e-01  8.14252569e-01
 -6.81896360e-02  9.65486056e-01  7.06791467e-01 -9.41822773e-01
  6.32382126e-01 -5.54774175e-01 -4.36728413e-01 -6.02736772e-01
  3.66416619e-01  7.54612381e-01  6.82464900e-01  5.54434218e-01
 -6.87275717e-01  4.25916351e-01 -1.35703128e-02 -6.33662094e-01
 -1.03623248e-01  8.68194338e-01  2.85130399e-01  8.62173707e-01
 -7.81972769e-01 -8.37636589e-01  1.16817249e-02  1.69639789e-01
 -4.96401882e-01 -2.46012342e-01  1.43744542e-01 -1.11534092e-01
 -8.56976954e-01  8.07727075e-01 -3.30977423e-01  8.14744967e-01
  9.53431798e-02 -7.00045952e-01  1.28925837e-01  2.93931368e-01
 -2.37029211e-01 -4.61891489e-02  7.78084235e-01  7.63413082e-01
 -9.90780128e-01 -3.43841564e-01 -2.03736085e-01  1.54706802e-01
 -8.36262265e-02 -5.67862556e-01 -4.78746973e-01  5.63935126e-01
 -1.61330639e-01 -5.90505432e-01  1.18712736e-01 -6.36171413e-01
  9.69682398e-01  6.79044111e-01  3.22685358e-01  8.41683765e-01
  5.02750172e-01  5.34025060e-01 -7.48990379e-01 -7.40168651e-01
 -1.33297586e-01  9.99197140e-02 -3.83118067e-01  3.54607919e-01
 -6.80022425e-01  8.23098097e-01 -4.89471484e-01  5.77851767e-01
 -7.98301477e-02  3.92749454e-01 -1.85614369e-01  7.25919247e-01
  4.18777644e-01  6.46431301e-01 -2.87235210e-01 -6.47226027e-01
 -8.84544082e-01 -7.73317631e-01  1.17742587e-01  6.44524605e-01
  6.58137844e-01 -3.36267896e-01  1.18086358e-01  8.77253082e-01
  8.30487843e-01 -4.09782280e-01  9.03952842e-01 -7.63882200e-01
 -8.29300664e-01 -1.24695271e-01 -8.16513755e-01 -2.48682121e-01
  5.99428872e-01  2.00437222e-01  8.53947142e-01  7.96108579e-01
 -4.06165337e-01 -2.62452392e-01  2.75407715e-01  5.18238191e-01
  2.54515353e-01  4.67661276e-01  7.78261071e-01 -9.36954386e-01
  6.82419243e-01  4.02168239e-01  7.20279387e-01 -5.04071461e-01
  3.54683692e-01  3.26292498e-01  8.70764347e-02  1.14411821e-01
 -3.76694167e-01 -1.59128211e-01  8.62441841e-01  6.87704116e-01
 -8.78675815e-02 -5.45701822e-01  3.84510779e-01  3.15152503e-01
  3.01946934e-01 -1.93935331e-01 -3.58290915e-01 -3.13728893e-01
  1.00000000e+00  9.37532079e-01  8.59927152e-01]"
