Algorithm,Enemy Group,Run,Generation,Mean Fitness,Max Fitness,Best Solution
B,1,1,0,-0.7327265252615078,30.645700082795994,"[-0.02596703 -0.12247515 -0.69028    -0.14915251  0.46068327  0.20908245
 -0.56007887  0.79329633  0.31916697  0.15662371 -0.40009216  0.8377362
 -0.7957578  -0.57101225 -0.37342426 -0.63360481  0.25149269  0.5897875
  0.04695579 -0.62520711 -0.35861791  0.64691615  0.88946026  0.44702272
  0.55470013  0.73265475  0.24239257 -0.36619399 -0.2027888   0.37311653
 -0.33758888 -0.45275607  0.30407321  0.31072024  0.59384574  0.59117071
  0.3842108   0.76264453  0.47180686 -0.37061027 -0.20949198  0.33752295
  0.71916283 -0.64258253 -0.48216476 -0.76243116 -0.44108969 -0.71784216
  0.11605408  0.86487264 -0.84297756  0.93874058 -0.60197851  0.3383949
 -0.01429132 -0.81726138 -0.17857136  0.83881953 -0.594425    0.97875582
 -0.80947041  0.64714855 -0.37267818 -0.11503026  0.17537756  0.00819088
 -0.79642583 -0.03499141  0.15127427  0.60463636 -0.03712137  0.89417665
 -0.85048431 -0.36572935  0.22174927  0.79966342  0.52138939  0.84627237
 -0.66500521  0.35708148 -0.94448186  0.05164648 -0.8249948   0.92867304
  0.78766245 -0.31791173 -0.87258206  0.99712227 -0.256554    0.33174513
 -0.18484958 -0.20785629  0.06231451  0.89459393  0.41550054  0.13094791
  0.36697222 -0.56522979 -0.8289778  -0.46298392 -0.61789503 -0.62113961
 -0.37185968  0.62741611 -0.30965779 -0.62835925  0.88405055  0.97249971
 -0.165516   -0.4648656   0.51996674  0.69123353 -0.29528851  0.91335107
 -0.03767022 -0.63828397 -0.67322481  0.11575263 -0.79652248 -0.54897353
 -0.90492164 -0.09588632  0.04518483  0.37762264 -0.05878457  0.09361115
  0.71517696  0.90011967  0.39705513 -0.80101648 -0.81767242  0.4631961
 -0.54355241 -0.49499978  0.98119157 -0.7342765  -0.36844261  0.72153981
 -0.85477829  0.48786785 -0.28207817  0.99689245  0.13973652  0.18001481
 -0.5235235   0.82621757  0.13517163 -0.2752526   0.82054479  0.11735695
  0.08451346 -0.88770696  0.74004505  0.62400788  0.33275305 -0.11233699
 -0.61103554  0.74989584 -0.06083859  0.81691106  0.73034197  0.66413195
 -0.88494643 -0.77876286  0.51509077 -0.04251587  0.53997786  0.81441643
  0.78108317 -0.80677253 -0.72981089 -0.91003256 -0.79636117  0.13224766
  0.30368924 -0.38326609  0.02475039 -0.81127466  0.20419897 -0.28235024
  0.47527795  0.23335905  0.40311973  0.32586995  0.63049687  0.33939477
  0.31159942  0.67331257  0.48684806 -0.26624087  0.68397124 -0.32288437
  0.63190348 -0.31397647 -0.14254316 -0.46763706  0.6785668   0.58591315
 -0.76268826  0.46064828 -1.06762422 -0.98407886  0.83176145  0.67265113
  0.80949532  0.71876224 -0.84059052  0.4121052  -0.29233421  0.26356875
  0.37377424 -0.21297197 -0.12877727  0.23308484 -0.31792099 -0.3465233
 -0.78411714  0.26361394  0.99676303  0.39750713 -0.78102058  0.12504569
 -0.04601691  0.69434148  0.5096812   0.49795927  0.8882283   0.55789255
 -0.81213631  0.20714793 -0.17094731 -0.84430058  0.61205881  0.73221312
  0.17230065 -0.36498329  0.86442738 -0.87454782 -0.21902528 -0.71304435
  0.48581534  0.57568515  0.56029358 -0.17640355 -0.94850355  0.57451058
 -0.70066681  0.78924128 -0.42032908  0.02220955  0.36127278 -0.17266845
  0.14716016 -0.39804897  0.76183289 -0.78498444 -0.27908123  0.1770797
  0.12338675  0.42719452 -0.53899729 -0.07962988  0.51509871 -0.6530574
 -0.88661034]"
B,1,1,1,7.934883761861752,42.068601745529335,"[-0.02596703 -0.12247515 -0.69028    -0.14915251  0.46068327  0.20908245
 -0.56007887  0.79329633  0.31916697  0.15662371 -0.40009216  0.8377362
 -0.7957578  -0.57101225 -0.37342426 -0.63360481  0.25149269  0.5897875
  0.04695579 -0.62520711 -0.35861791  0.64691615  0.88946026  0.44702272
  0.55470013  0.73265475  0.24239257 -0.36619399 -0.2027888   0.37311653
 -0.33758888 -0.45275607  0.30407321  0.31072024  0.59384574  0.59117071
  0.3842108   0.76264453  0.47180686 -0.37061027 -0.20949198  0.33752295
  0.71916283 -0.64258253 -0.48216476 -0.76243116 -0.44108969 -0.71784216
  0.11605408  0.86487264 -0.84297756  0.93874058 -0.60197851  0.3383949
 -0.01429132 -0.81726138 -0.17857136  0.83881953 -0.594425    0.97875582
 -0.80947041  0.64714855 -0.37267818 -0.11503026  0.17537756  0.00819088
 -0.79642583 -0.03499141  0.15127427  0.60463636 -0.03712137  0.89417665
 -0.85048431 -0.36572935  0.22174927  0.79966342  0.52138939  0.84627237
 -0.66500521  0.35708148 -0.94448186  0.05164648 -0.8249948   0.92867304
  0.78766245 -0.31791173 -0.87258206  0.99712227 -0.256554    0.33174513
 -0.18484958 -0.20785629  0.06231451  0.89459393  0.41550054  0.13094791
  0.36697222 -0.56522979 -0.8289778  -0.46298392 -0.61789503 -0.62113961
 -0.37185968  0.62741611 -0.30965779 -0.62835925  0.88405055  0.97249971
 -0.165516   -0.4648656   0.51996674  0.69123353 -0.29528851  0.91335107
 -0.03767022 -0.63828397 -0.67322481  0.11575263 -0.79652248 -0.54897353
 -0.90492164 -0.09588632  0.04518483  0.37762264 -0.05878457  0.09361115
  0.71517696  0.90011967  0.39705513 -0.80101648 -0.81767242  0.4631961
 -0.54355241 -0.49499978  0.98119157 -0.7342765  -0.36844261  0.72153981
 -0.85477829  0.48786785 -0.28207817  0.99689245  0.13973652  0.18001481
 -0.5235235   0.82621757  0.13517163 -0.2752526   0.82054479  0.11735695
  0.08451346 -0.88770696  0.74004505  0.62400788  0.33275305 -0.11233699
 -0.61103554  0.74989584 -0.06083859  0.81691106  0.73034197  0.66413195
 -0.88494643 -0.77876286  0.51509077 -0.04251587  0.53997786  0.81441643
  0.78108317 -0.80677253 -0.72981089 -0.91003256 -0.79636117  0.13224766
  0.30368924 -0.38326609  0.02475039 -0.81127466  0.20419897 -0.28235024
  0.47527795  0.23335905  0.40311973  0.32586995  0.63049687  0.33939477
  0.31159942  0.67331257  0.48684806 -0.26624087  0.68397124 -0.32288437
  0.63190348 -0.31397647 -0.14254316 -0.46763706  0.6785668   0.58591315
 -0.76268826  0.46064828 -1.06762422 -0.98407886  0.83176145  0.67265113
  0.80949532  0.71876224 -0.84059052  0.4121052  -0.29233421  0.26356875
  0.37377424 -0.21297197 -0.12877727  0.23308484 -0.31792099 -0.3465233
 -0.78411714  0.26361394  0.99676303  0.39750713 -0.78102058  0.12504569
 -0.04601691  0.69434148  0.5096812   0.49795927  0.8882283   0.55789255
 -0.81213631  0.20714793 -0.17094731 -0.84430058  0.61205881  0.73221312
  0.17230065 -0.36498329  0.86442738 -0.87454782 -0.21902528 -0.71304435
  0.48581534  0.57568515  0.56029358 -0.17640355 -0.94850355  0.57451058
 -0.70066681  0.78924128 -0.42032908  0.02220955  0.36127278 -0.17266845
  0.14716016 -0.39804897  0.76183289 -0.78498444 -0.27908123  0.1770797
  0.12338675  0.42719452 -0.53899729 -0.07962988  0.51509871 -0.6530574
 -0.88661034]"
B,1,1,2,15.361489730291698,46.22553511959254,"[-0.02596703 -0.12247515 -0.69028    -0.14915251  0.46068327  0.20908245
 -0.56007887  0.79329633  0.31916697  0.15662371 -0.40009216  0.8377362
 -0.7957578  -0.57101225 -0.37342426 -0.63360481  0.25149269  0.5897875
  0.04695579 -0.62520711 -0.35861791  0.64691615  0.88946026  0.44702272
  0.55470013  0.73265475  0.24239257 -0.36619399 -0.2027888   0.37311653
 -0.33758888 -0.45275607  0.30407321  0.31072024  0.59384574  0.59117071
  0.3842108   0.76264453  0.47180686 -0.37061027 -0.20949198  0.33752295
  0.71916283 -0.64258253 -0.48216476 -0.76243116 -0.44108969 -0.71784216
  0.11605408  0.86487264 -0.84297756  0.93874058 -0.60197851  0.3383949
 -0.01429132 -0.81726138 -0.17857136  0.83881953 -0.594425    0.97875582
 -0.80947041  0.64714855 -0.37267818 -0.11503026  0.17537756  0.00819088
 -0.79642583 -0.03499141  0.15127427  0.60463636 -0.03712137  0.89417665
 -0.85048431 -0.36572935  0.22174927  0.79966342  0.52138939  0.84627237
 -0.66500521  0.35708148 -0.94448186  0.05164648 -0.8249948   0.92867304
  0.78766245 -0.31791173 -0.87258206  0.99712227 -0.256554    0.33174513
 -0.18484958 -0.20785629  0.06231451  0.89459393  0.41550054  0.13094791
  0.36697222 -0.56522979 -0.8289778  -0.46298392 -0.61789503 -0.62113961
 -0.37185968  0.62741611 -0.30965779 -0.62835925  0.88405055  0.97249971
 -0.165516   -0.4648656   0.51996674  0.69123353 -0.29528851  0.91335107
 -0.03767022 -0.63828397 -0.67322481  0.11575263 -0.79652248 -0.54897353
 -0.90492164 -0.09588632  0.04518483  0.37762264 -0.05878457  0.09361115
  0.71517696  0.90011967  0.39705513 -0.80101648 -0.81767242  0.4631961
 -0.54355241 -0.49499978  0.98119157 -0.7342765  -0.36844261  0.72153981
 -0.85477829  0.48786785 -0.28207817  0.99689245  0.13973652  0.18001481
 -0.5235235   0.82621757  0.13517163 -0.2752526   0.82054479  0.11735695
  0.08451346 -0.88770696  0.74004505  0.62400788  0.33275305 -0.11233699
 -0.61103554  0.74989584 -0.06083859  0.81691106  0.73034197  0.66413195
 -0.88494643 -0.77876286  0.51509077 -0.04251587  0.53997786  0.81441643
  0.78108317 -0.80677253 -0.72981089 -0.91003256 -0.79636117  0.13224766
  0.30368924 -0.38326609  0.02475039 -0.81127466  0.20419897 -0.28235024
  0.47527795  0.23335905  0.40311973  0.32586995  0.63049687  0.33939477
  0.31159942  0.67331257  0.48684806 -0.26624087  0.68397124 -0.32288437
  0.63190348 -0.31397647 -0.14254316 -0.46763706  0.6785668   0.58591315
 -0.76268826  0.46064828 -1.06762422 -0.98407886  0.83176145  0.67265113
  0.80949532  0.71876224 -0.84059052  0.4121052  -0.29233421  0.26356875
  0.37377424 -0.21297197 -0.12877727  0.23308484 -0.31792099 -0.3465233
 -0.78411714  0.26361394  0.99676303  0.39750713 -0.78102058  0.12504569
 -0.04601691  0.69434148  0.5096812   0.49795927  0.8882283   0.55789255
 -0.81213631  0.20714793 -0.17094731 -0.84430058  0.61205881  0.73221312
  0.17230065 -0.36498329  0.86442738 -0.87454782 -0.21902528 -0.71304435
  0.48581534  0.57568515  0.56029358 -0.17640355 -0.94850355  0.57451058
 -0.70066681  0.78924128 -0.42032908  0.02220955  0.36127278 -0.17266845
  0.14716016 -0.39804897  0.76183289 -0.78498444 -0.27908123  0.1770797
  0.12338675  0.42719452 -0.53899729 -0.07962988  0.51509871 -0.6530574
 -0.88661034]"
B,1,1,3,21.805354345857058,60.73714171003073,"[-0.02596703 -0.12247515 -0.69028    -0.14915251  0.46068327  0.20908245
 -0.56007887  0.79329633  0.31916697  0.15662371 -0.40009216  0.8377362
 -0.7957578  -0.57101225 -0.37342426 -0.63360481  0.25149269  0.5897875
  0.04695579 -0.62520711 -0.35861791  0.64691615  0.88946026  0.44702272
  0.55470013  0.73265475  0.24239257 -0.36619399 -0.2027888   0.37311653
 -0.33758888 -0.45275607  0.30407321  0.31072024  0.59384574  0.59117071
  0.3842108   0.76264453  0.47180686 -0.37061027 -0.20949198  0.33752295
  0.71916283 -0.64258253 -0.48216476 -0.76243116 -0.44108969 -0.71784216
  0.11605408  0.86487264 -0.84297756  0.93874058 -0.60197851  0.3383949
 -0.01429132 -0.81726138 -0.17857136  0.83881953 -0.594425    0.97875582
 -0.80947041  0.64714855 -0.37267818 -0.11503026  0.17537756  0.00819088
 -0.79642583 -0.03499141  0.15127427  0.60463636 -0.03712137  0.89417665
 -0.85048431 -0.36572935  0.22174927  0.79966342  0.52138939  0.84627237
 -0.66500521  0.35708148 -0.94448186  0.05164648 -0.8249948   0.92867304
  0.78766245 -0.31791173 -0.87258206  0.99712227 -0.256554    0.33174513
 -0.18484958 -0.20785629  0.06231451  0.89459393  0.41550054  0.13094791
  0.36697222 -0.56522979 -0.8289778  -0.46298392 -0.61789503 -0.62113961
 -0.37185968  0.62741611 -0.30965779 -0.62835925  0.88405055  0.97249971
 -0.165516   -0.4648656   0.51996674  0.69123353 -0.29528851  0.91335107
 -0.03767022 -0.63828397 -0.67322481  0.11575263 -0.79652248 -0.54897353
 -0.90492164 -0.09588632  0.04518483  0.37762264 -0.05878457  0.09361115
  0.71517696  0.90011967  0.39705513 -0.80101648 -0.81767242  0.4631961
 -0.54355241 -0.49499978  0.98119157 -0.7342765  -0.36844261  0.72153981
 -0.85477829  0.48786785 -0.28207817  0.99689245  0.13973652  0.18001481
 -0.5235235   0.82621757  0.13517163 -0.2752526   0.82054479  0.11735695
  0.08451346 -0.88770696  0.74004505  0.62400788  0.33275305 -0.11233699
 -0.61103554  0.74989584 -0.06083859  0.81691106  0.73034197  0.66413195
 -0.88494643 -0.77876286  0.51509077 -0.04251587  0.53997786  0.81441643
  0.78108317 -0.80677253 -0.72981089 -0.91003256 -0.79636117  0.13224766
  0.30368924 -0.38326609  0.02475039 -0.81127466  0.20419897 -0.28235024
  0.47527795  0.23335905  0.40311973  0.32586995  0.63049687  0.33939477
  0.31159942  0.67331257  0.48684806 -0.26624087  0.68397124 -0.32288437
  0.63190348 -0.31397647 -0.14254316 -0.46763706  0.6785668   0.58591315
 -0.76268826  0.46064828 -1.06762422 -0.98407886  0.83176145  0.67265113
  0.80949532  0.71876224 -0.84059052  0.4121052  -0.29233421  0.26356875
  0.37377424 -0.21297197 -0.12877727  0.23308484 -0.31792099 -0.3465233
 -0.78411714  0.26361394  0.99676303  0.39750713 -0.78102058  0.12504569
 -0.04601691  0.69434148  0.5096812   0.49795927  0.8882283   0.55789255
 -0.81213631  0.20714793 -0.17094731 -0.84430058  0.61205881  0.73221312
  0.17230065 -0.36498329  0.86442738 -0.87454782 -0.21902528 -0.71304435
  0.48581534  0.57568515  0.56029358 -0.17640355 -0.94850355  0.57451058
 -0.70066681  0.78924128 -0.42032908  0.02220955  0.36127278 -0.17266845
  0.14716016 -0.39804897  0.76183289 -0.78498444 -0.27908123  0.1770797
  0.12338675  0.42719452 -0.53899729 -0.07962988  0.51509871 -0.6530574
 -0.88661034]"
B,1,1,4,27.925713169619872,60.73714171003073,"[-0.02596703 -0.12247515 -0.69028    -0.14915251  0.46068327  0.20908245
 -0.56007887  0.79329633  0.31916697  0.15662371 -0.40009216  0.8377362
 -0.7957578  -0.57101225 -0.37342426 -0.63360481  0.25149269  0.5897875
  0.04695579 -0.62520711 -0.35861791  0.64691615  0.88946026  0.44702272
  0.55470013  0.73265475  0.24239257 -0.36619399 -0.2027888   0.37311653
 -0.33758888 -0.45275607  0.30407321  0.31072024  0.59384574  0.59117071
  0.3842108   0.76264453  0.47180686 -0.37061027 -0.20949198  0.33752295
  0.71916283 -0.64258253 -0.48216476 -0.76243116 -0.44108969 -0.71784216
  0.11605408  0.86487264 -0.84297756  0.93874058 -0.60197851  0.3383949
 -0.01429132 -0.81726138 -0.17857136  0.83881953 -0.594425    0.97875582
 -0.80947041  0.64714855 -0.37267818 -0.11503026  0.17537756  0.00819088
 -0.79642583 -0.03499141  0.15127427  0.60463636 -0.03712137  0.89417665
 -0.85048431 -0.36572935  0.22174927  0.79966342  0.52138939  0.84627237
 -0.66500521  0.35708148 -0.94448186  0.05164648 -0.8249948   0.92867304
  0.78766245 -0.31791173 -0.87258206  0.99712227 -0.256554    0.33174513
 -0.18484958 -0.20785629  0.06231451  0.89459393  0.41550054  0.13094791
  0.36697222 -0.56522979 -0.8289778  -0.46298392 -0.61789503 -0.62113961
 -0.37185968  0.62741611 -0.30965779 -0.62835925  0.88405055  0.97249971
 -0.165516   -0.4648656   0.51996674  0.69123353 -0.29528851  0.91335107
 -0.03767022 -0.63828397 -0.67322481  0.11575263 -0.79652248 -0.54897353
 -0.90492164 -0.09588632  0.04518483  0.37762264 -0.05878457  0.09361115
  0.71517696  0.90011967  0.39705513 -0.80101648 -0.81767242  0.4631961
 -0.54355241 -0.49499978  0.98119157 -0.7342765  -0.36844261  0.72153981
 -0.85477829  0.48786785 -0.28207817  0.99689245  0.13973652  0.18001481
 -0.5235235   0.82621757  0.13517163 -0.2752526   0.82054479  0.11735695
  0.08451346 -0.88770696  0.74004505  0.62400788  0.33275305 -0.11233699
 -0.61103554  0.74989584 -0.06083859  0.81691106  0.73034197  0.66413195
 -0.88494643 -0.77876286  0.51509077 -0.04251587  0.53997786  0.81441643
  0.78108317 -0.80677253 -0.72981089 -0.91003256 -0.79636117  0.13224766
  0.30368924 -0.38326609  0.02475039 -0.81127466  0.20419897 -0.28235024
  0.47527795  0.23335905  0.40311973  0.32586995  0.63049687  0.33939477
  0.31159942  0.67331257  0.48684806 -0.26624087  0.68397124 -0.32288437
  0.63190348 -0.31397647 -0.14254316 -0.46763706  0.6785668   0.58591315
 -0.76268826  0.46064828 -1.06762422 -0.98407886  0.83176145  0.67265113
  0.80949532  0.71876224 -0.84059052  0.4121052  -0.29233421  0.26356875
  0.37377424 -0.21297197 -0.12877727  0.23308484 -0.31792099 -0.3465233
 -0.78411714  0.26361394  0.99676303  0.39750713 -0.78102058  0.12504569
 -0.04601691  0.69434148  0.5096812   0.49795927  0.8882283   0.55789255
 -0.81213631  0.20714793 -0.17094731 -0.84430058  0.61205881  0.73221312
  0.17230065 -0.36498329  0.86442738 -0.87454782 -0.21902528 -0.71304435
  0.48581534  0.57568515  0.56029358 -0.17640355 -0.94850355  0.57451058
 -0.70066681  0.78924128 -0.42032908  0.02220955  0.36127278 -0.17266845
  0.14716016 -0.39804897  0.76183289 -0.78498444 -0.27908123  0.1770797
  0.12338675  0.42719452 -0.53899729 -0.07962988  0.51509871 -0.6530574
 -0.88661034]"
B,1,1,5,32.96147825251901,60.73714171003073,"[-0.02596703 -0.12247515 -0.69028    -0.14915251  0.46068327  0.20908245
 -0.56007887  0.79329633  0.31916697  0.15662371 -0.40009216  0.8377362
 -0.7957578  -0.57101225 -0.37342426 -0.63360481  0.25149269  0.5897875
  0.04695579 -0.62520711 -0.35861791  0.64691615  0.88946026  0.44702272
  0.55470013  0.73265475  0.24239257 -0.36619399 -0.2027888   0.37311653
 -0.33758888 -0.45275607  0.30407321  0.31072024  0.59384574  0.59117071
  0.3842108   0.76264453  0.47180686 -0.37061027 -0.20949198  0.33752295
  0.71916283 -0.64258253 -0.48216476 -0.76243116 -0.44108969 -0.71784216
  0.11605408  0.86487264 -0.84297756  0.93874058 -0.60197851  0.3383949
 -0.01429132 -0.81726138 -0.17857136  0.83881953 -0.594425    0.97875582
 -0.80947041  0.64714855 -0.37267818 -0.11503026  0.17537756  0.00819088
 -0.79642583 -0.03499141  0.15127427  0.60463636 -0.03712137  0.89417665
 -0.85048431 -0.36572935  0.22174927  0.79966342  0.52138939  0.84627237
 -0.66500521  0.35708148 -0.94448186  0.05164648 -0.8249948   0.92867304
  0.78766245 -0.31791173 -0.87258206  0.99712227 -0.256554    0.33174513
 -0.18484958 -0.20785629  0.06231451  0.89459393  0.41550054  0.13094791
  0.36697222 -0.56522979 -0.8289778  -0.46298392 -0.61789503 -0.62113961
 -0.37185968  0.62741611 -0.30965779 -0.62835925  0.88405055  0.97249971
 -0.165516   -0.4648656   0.51996674  0.69123353 -0.29528851  0.91335107
 -0.03767022 -0.63828397 -0.67322481  0.11575263 -0.79652248 -0.54897353
 -0.90492164 -0.09588632  0.04518483  0.37762264 -0.05878457  0.09361115
  0.71517696  0.90011967  0.39705513 -0.80101648 -0.81767242  0.4631961
 -0.54355241 -0.49499978  0.98119157 -0.7342765  -0.36844261  0.72153981
 -0.85477829  0.48786785 -0.28207817  0.99689245  0.13973652  0.18001481
 -0.5235235   0.82621757  0.13517163 -0.2752526   0.82054479  0.11735695
  0.08451346 -0.88770696  0.74004505  0.62400788  0.33275305 -0.11233699
 -0.61103554  0.74989584 -0.06083859  0.81691106  0.73034197  0.66413195
 -0.88494643 -0.77876286  0.51509077 -0.04251587  0.53997786  0.81441643
  0.78108317 -0.80677253 -0.72981089 -0.91003256 -0.79636117  0.13224766
  0.30368924 -0.38326609  0.02475039 -0.81127466  0.20419897 -0.28235024
  0.47527795  0.23335905  0.40311973  0.32586995  0.63049687  0.33939477
  0.31159942  0.67331257  0.48684806 -0.26624087  0.68397124 -0.32288437
  0.63190348 -0.31397647 -0.14254316 -0.46763706  0.6785668   0.58591315
 -0.76268826  0.46064828 -1.06762422 -0.98407886  0.83176145  0.67265113
  0.80949532  0.71876224 -0.84059052  0.4121052  -0.29233421  0.26356875
  0.37377424 -0.21297197 -0.12877727  0.23308484 -0.31792099 -0.3465233
 -0.78411714  0.26361394  0.99676303  0.39750713 -0.78102058  0.12504569
 -0.04601691  0.69434148  0.5096812   0.49795927  0.8882283   0.55789255
 -0.81213631  0.20714793 -0.17094731 -0.84430058  0.61205881  0.73221312
  0.17230065 -0.36498329  0.86442738 -0.87454782 -0.21902528 -0.71304435
  0.48581534  0.57568515  0.56029358 -0.17640355 -0.94850355  0.57451058
 -0.70066681  0.78924128 -0.42032908  0.02220955  0.36127278 -0.17266845
  0.14716016 -0.39804897  0.76183289 -0.78498444 -0.27908123  0.1770797
  0.12338675  0.42719452 -0.53899729 -0.07962988  0.51509871 -0.6530574
 -0.88661034]"
B,1,1,6,38.526480350030795,60.73714171003073,"[-0.02596703 -0.12247515 -0.69028    -0.14915251  0.46068327  0.20908245
 -0.56007887  0.79329633  0.31916697  0.15662371 -0.40009216  0.8377362
 -0.7957578  -0.57101225 -0.37342426 -0.63360481  0.25149269  0.5897875
  0.04695579 -0.62520711 -0.35861791  0.64691615  0.88946026  0.44702272
  0.55470013  0.73265475  0.24239257 -0.36619399 -0.2027888   0.37311653
 -0.33758888 -0.45275607  0.30407321  0.31072024  0.59384574  0.59117071
  0.3842108   0.76264453  0.47180686 -0.37061027 -0.20949198  0.33752295
  0.71916283 -0.64258253 -0.48216476 -0.76243116 -0.44108969 -0.71784216
  0.11605408  0.86487264 -0.84297756  0.93874058 -0.60197851  0.3383949
 -0.01429132 -0.81726138 -0.17857136  0.83881953 -0.594425    0.97875582
 -0.80947041  0.64714855 -0.37267818 -0.11503026  0.17537756  0.00819088
 -0.79642583 -0.03499141  0.15127427  0.60463636 -0.03712137  0.89417665
 -0.85048431 -0.36572935  0.22174927  0.79966342  0.52138939  0.84627237
 -0.66500521  0.35708148 -0.94448186  0.05164648 -0.8249948   0.92867304
  0.78766245 -0.31791173 -0.87258206  0.99712227 -0.256554    0.33174513
 -0.18484958 -0.20785629  0.06231451  0.89459393  0.41550054  0.13094791
  0.36697222 -0.56522979 -0.8289778  -0.46298392 -0.61789503 -0.62113961
 -0.37185968  0.62741611 -0.30965779 -0.62835925  0.88405055  0.97249971
 -0.165516   -0.4648656   0.51996674  0.69123353 -0.29528851  0.91335107
 -0.03767022 -0.63828397 -0.67322481  0.11575263 -0.79652248 -0.54897353
 -0.90492164 -0.09588632  0.04518483  0.37762264 -0.05878457  0.09361115
  0.71517696  0.90011967  0.39705513 -0.80101648 -0.81767242  0.4631961
 -0.54355241 -0.49499978  0.98119157 -0.7342765  -0.36844261  0.72153981
 -0.85477829  0.48786785 -0.28207817  0.99689245  0.13973652  0.18001481
 -0.5235235   0.82621757  0.13517163 -0.2752526   0.82054479  0.11735695
  0.08451346 -0.88770696  0.74004505  0.62400788  0.33275305 -0.11233699
 -0.61103554  0.74989584 -0.06083859  0.81691106  0.73034197  0.66413195
 -0.88494643 -0.77876286  0.51509077 -0.04251587  0.53997786  0.81441643
  0.78108317 -0.80677253 -0.72981089 -0.91003256 -0.79636117  0.13224766
  0.30368924 -0.38326609  0.02475039 -0.81127466  0.20419897 -0.28235024
  0.47527795  0.23335905  0.40311973  0.32586995  0.63049687  0.33939477
  0.31159942  0.67331257  0.48684806 -0.26624087  0.68397124 -0.32288437
  0.63190348 -0.31397647 -0.14254316 -0.46763706  0.6785668   0.58591315
 -0.76268826  0.46064828 -1.06762422 -0.98407886  0.83176145  0.67265113
  0.80949532  0.71876224 -0.84059052  0.4121052  -0.29233421  0.26356875
  0.37377424 -0.21297197 -0.12877727  0.23308484 -0.31792099 -0.3465233
 -0.78411714  0.26361394  0.99676303  0.39750713 -0.78102058  0.12504569
 -0.04601691  0.69434148  0.5096812   0.49795927  0.8882283   0.55789255
 -0.81213631  0.20714793 -0.17094731 -0.84430058  0.61205881  0.73221312
  0.17230065 -0.36498329  0.86442738 -0.87454782 -0.21902528 -0.71304435
  0.48581534  0.57568515  0.56029358 -0.17640355 -0.94850355  0.57451058
 -0.70066681  0.78924128 -0.42032908  0.02220955  0.36127278 -0.17266845
  0.14716016 -0.39804897  0.76183289 -0.78498444 -0.27908123  0.1770797
  0.12338675  0.42719452 -0.53899729 -0.07962988  0.51509871 -0.6530574
 -0.88661034]"
